label,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30
0,-0.26029484412125137,1.3857944493191439,-0.32384211417611214,-0.3324365064930298,-0.6008393206005623,-0.9901203086117533,-0.7661748918769723,-0.7277596777362486,-0.7026214797058891,-0.9854465051954223,-0.7095673325929682,0.24136129954676805,-0.7676413833085292,-0.5002544750971923,-0.42397045885475,-0.9714074515172567,-0.5563401174175285,-0.8662706717484453,-0.8555505574765238,-0.7433299752334405,-0.39708129103946516,1.3915421913567663,-0.47529774759023224,-0.43502254558035186,-0.15191524139214177,-0.9404369257143605,-0.6384131459473581,-0.8299753546882945,-0.7382809252666603,-0.8895177128410324
1,0.7527444683440401,-0.11384432321515515,0.7132384103038257,0.6575777359307546,-0.5482231902044118,-0.23708256627644733,-0.05744263428933421,0.43401081006255027,0.296857575175738,-1.0562643957927877,0.6989507538072435,0.31568400319044654,0.624644720739969,0.5935881303900472,-0.3057363611273966,-0.04345158856850246,-0.1866330446631215,0.6877904015278351,0.044481575616033185,-0.1140951509567584,0.7822514414755342,0.10132617921376927,0.6975301796679684,0.6663953838970228,-0.6818632283302921,-0.2692639465213773,-0.1935943562576282,0.4988986578714846,-0.14669375584188235,-0.6459024717284289
0,0.23913069927900427,0.10935772665041514,0.14531336118385993,0.10033952427948008,-0.8639199725813139,-0.9622861250253087,-0.8696623454185302,-0.7610046628573766,-1.0819857925076741,-1.4358482893946665,-0.797554637529387,-0.2752721282202666,-0.7814900550361874,-0.5209179005223934,-1.1347072604045298,-0.9769356516876698,-0.7826697519209436,-0.8693499459576693,-0.15754176608619408,-0.8597289697542922,-0.05983350963605297,0.02322987583058649,-0.14764396735392712,-0.17297254545593096,-1.2205706861269252,-0.9807962857321206,-0.9332014602352718,-0.8681605152094741,-0.41177653121254815,-1.278748427618669
1,0.6051869214303283,0.6022622534368819,0.6391612299838303,0.4885023988922495,1.431991987542592,0.45365962231776835,1.1427609481174839,0.7960976635135958,0.20931196452917272,0.3572607005306255,0.5965393005205922,0.43532542856807566,0.046957271529082426,0.38211775529384046,1.172023333566312,0.6746560295275971,0.8777655438314218,0.010350075498546355,2.3804520715860957,0.9040181322873145,0.30224232929399064,-0.07601750971887478,0.1916160775773974,0.16618197883378527,0.4481085124138647,-0.2711706879395392,0.29819883148123255,-0.15070546732946066,-0.2663042764359633,-0.24449099489516152
0,-0.5071699706884235,-1.6320832665715854,-0.5361966977600993,-0.5296437063328996,-0.45010121730348357,-0.7814586058072506,-0.7428431750785122,-0.5785438142856043,-0.4472801153200718,-0.6681823553192257,-1.0406015372308062,-1.3072700595457845,-1.0360088575737922,-0.689852394557149,-1.1190537319730214,-0.910708930454235,-0.7672984184300793,-0.9815003539988818,-1.1192696502375148,-0.9179284670147181,-0.5501876457870265,-1.042459264085761,-0.5964195355613281,-0.5544555215083721,-0.13877603510441802,-0.2978650677938056,-0.44620157841979163,-0.11571508119451518,0.33821376008006604,-0.4443662268080022
1,1.4110781391898317,1.6275966700068445,1.5280873938237767,1.35575942181917,1.7875063821111736,1.41554841564524,1.315867234041544,2.5250946028752064,-0.6479054730517854,1.3373803063981615,0.41046778680259194,3.069249535745272,1.4516082610487044,0.5883123621963786,0.1678661373748466,1.9556349377021318,-0.34962218426452674,1.0751306836354908,1.2118619632965668,2.492410904920885,0.8401835757043407,1.1458642369638377,1.0129825021479724,0.7331373410332693,0.29919750781967286,0.1743712234376211,-0.13895066873108813,1.0572235148943112,-0.9532565906587244,0.4475977582656435
0,0.19372837715170826,-1.067103077849361,0.11074401036786187,0.07334430239938262,-0.8276575043353177,-1.025907116080039,-0.6853919584457442,-0.6058613989587792,-0.5567121286282792,-1.319706948814987,-0.6742281691348985,-1.0761445787026376,-0.5881032462678168,-0.4312298412300314,-0.11089989022457485,-0.7542999539155744,-0.5656159221102915,-0.20033710723783557,-0.5736856555806018,-0.7618479970890306,-0.1363866870098338,-1.3174233322473836,-0.16549975919241772,-0.21143698917392567,-0.8088755557782787,-0.9734871102958333,-0.7769396871330607,-0.5333177331094086,-0.916080347771375,-1.247189180474536
0,-1.125776609672831,0.0698323636533867,-1.1209948823973972,-0.975206947469666,0.28012534914038467,-0.5548088251747736,-1.0508594686194759,-0.9731025136689141,-0.07521127007216638,0.07257278032921695,-0.5808318085671424,1.582795462871699,-0.6024465134143201,-0.5174007217266144,1.954699755141749,-0.18193579485764136,-0.9182952676786983,-0.7640063545894785,0.6263571885428069,-0.5732665092127156,-1.1626130647772714,-0.4551099823914078,-1.1719712258220136,-0.9366410444780368,-0.2570288916939231,-0.8533624009516346,-1.2565099447673007,-1.4039698194150312,-1.0324581515926425,-0.9149865789573501
0,-2.027863997439543,-1.362380789650688,-1.9827594134533457,-1.4531644548625493,1.4675434269994503,-0.5426905411643488,-1.1138927357766064,-1.2607102919261146,0.4318237249225274,2.178696846694862,-0.6529525503183055,0.5277756209053343,-0.6494330782045892,-0.6705518759153123,1.0487934288927323,-0.8173996124263514,-1.056571013348671,-1.911765299311829,0.7316028815254041,0.11530156876453064,-1.7253823687142535,-0.9985300934327208,-1.691872364852736,-1.22134818268292,1.14010671023393,-0.8520912400061933,-1.3046826692972768,-1.7435286970376331,0.05050196729971001,0.5467048677182708
1,1.8225366834684513,0.3651100754547137,1.886127098703756,1.8558814271767647,0.5858677284693654,1.317087358060538,1.5015174537282172,2.14625640033212,1.1504272789797554,-0.04073584462656892,1.0581120477280348,-0.41104701853518183,0.9100262774134982,1.0429077215508022,-0.8203044765886949,0.03807540384365187,0.2702003364554517,0.3912076750604672,-0.12850847147030509,-0.41794187691378687,1.6615784788770687,-0.032088339065834574,1.5754399450604306,1.63064102778648,-0.24388968540620062,0.3764858137627808,0.8201898465373921,1.5242691037390186,0.2848739333286513,-0.45710065986616144
1,-0.09287378127684749,-0.8136757503978285,-0.06333736338412727,-0.201154480086661,0.3085665007058711,0.4479791766878818,-0.13684573500667493,0.045637224190147894,-0.5457689272974586,0.4054168661368329,-0.4560629253376306,-1.0810390006499042,-0.44961652899123444,-0.37341621477441556,-0.7740099988869987,-0.2696052319035881,-0.4738517113997442,-0.41977591141095927,-1.0091850748189357,-0.2512796802134765,0.06223777320321884,-0.7837652591289683,0.09043325715928295,-0.1197546164762397,0.3824124809752509,0.6351670661600766,0.02737704681022244,0.3604584344680045,-0.5039089592377182,1.0549748480395658
0,-0.5752734538793675,-0.36494662931392197,-0.5720006682480973,-0.5930114376935494,0.4649928343160479,-0.1280180101826238,-0.5139163839108237,-0.40355664453951196,0.45735786136110934,-0.16820804770182632,-0.43659032506481654,0.7888114580928883,-0.49314092584958896,-0.3982562900196041,0.36803146902030975,-0.5119525929095812,-0.4460242973214556,-0.6941554501591858,-0.047457190667615105,-0.7546675396348222,-0.5605326697564561,0.019975863189620614,-0.5633863206601202,-0.5639399048908913,0.47438692498930973,-0.4891747900827146,-0.536315729779349,-0.790268873030813,0.23961589850926987,-0.7272921091001395
1,2.1233270675617866,0.6952631075475365,2.1577434265437394,2.137200055190412,1.4462125633253347,1.9760190511273885,2.4109526515176647,2.7647677514228737,1.278097961172664,0.46207117861472485,0.7898228884137087,-0.5364892402947563,0.6389879878864726,0.8936474464049349,-0.6081492082722889,0.6579039077990722,0.5064020773818785,0.17565848041478438,-0.011165572397754168,0.08809141420121465,2.0608964040970594,0.49831572141161434,1.9266038512174157,2.108372931498561,0.7809684050361743,2.0175545943274424,2.0760359984631385,1.941111095085761,1.4987590815199299,0.9276305174579779
0,-1.1626659964012591,0.462760972270901,-1.1843720255600603,-0.9877099976036058,-1.0800727244790111,-1.2349475152598675,-1.0829092193829521,-1.127756122747898,-0.6624964081595458,0.2255394240195258,-0.7935879967330731,0.22504655972254567,-0.831938787758371,-0.6317090325894289,-0.4386248258970134,-1.1045868192590294,-0.9878638028744201,-1.3401547658416608,-0.7369979377949772,-0.5230033070332569,-1.0674388442585172,0.5308558478212743,-1.1112615335711449,-0.8857063929793222,-0.8658121163584105,-1.1651781808683748,-1.245485341143525,-1.3511799759853524,-0.8918349719752776,-0.1846945266220681
0,-0.7171557105271674,1.2090928265089005,-0.7300319862640874,-0.6754179044854258,-1.5372642358942084,-0.8986651339705782,-0.8662754833026247,-0.9223330402668815,0.4500623938072286,-0.5690373084829142,-0.5552289452454797,1.0317198065868625,-0.4476381473158547,-0.4864055835888129,-0.30606941492381173,-0.11771932823162945,-0.5278501458611855,-0.7776199879355217,1.3788034073379285,-0.5985870697091347,-0.7922612066716842,0.9668935417107111,-0.7699183129253299,-0.7097183902147983,-1.6169367424732284,-0.7510339448436134,-0.9576952535037472,-1.01101256990823,0.554805783858537,-0.9133255659497641
0,-0.16949019986665984,-1.9413111064895106,-0.16704541583212146,-0.27191037743554797,2.3278882618554184,0.006797899433352549,-0.25124641092170613,0.4288565488034605,2.157201801415263,0.5116437020328811,0.01777034796750984,-0.36772232055752524,-0.10587271289400305,-0.16898019726976676,2.1178961153851383,0.16259950869235337,-0.6716251185990105,-0.5764947619540988,0.6263571885428069,0.8953259995795888,-0.45294442047438604,-2.1455695493732168,-0.47321457187574184,-0.48314700941017175,0.5576018981448877,-0.7395934963346422,-0.8953822764997981,-0.616686131378757,-0.3083295944825321,-0.6663882988219885
0,-0.2404313281905598,-1.2949551704204636,-0.25429187265344916,-0.3213542575106741,-0.9051596423512692,-0.3520169161878203,-0.4770372186487412,-0.522620079624482,-0.7099169472597688,-0.9712829270759499,-0.8000788634906778,-1.2436425742313182,-0.6301438568696366,-0.5512535676359865,-0.9225519920881243,-0.2651379994426483,-0.11971473937961764,-0.5393814043797669,-0.7176424080510513,-0.44666370673062045,-0.41984034377221063,-1.3515904649775257,-0.31757158635023064,-0.4511811246764956,-0.6906226991887743,0.09047460103849826,0.06907880834363482,-0.3480208187078273,-0.2663042764359633,-0.5949647394957934
0,-1.0888872229444033,1.9344994885720035,-1.0823101326747329,-0.9476434051289349,-0.4309034399967797,-0.5256492042746889,-0.3613821493574488,-0.5550919255567465,-0.7974625579063351,-0.21636421330803476,-0.6680979060860496,1.8528950444060432,-0.7068061467906018,-0.568839461614881,1.6682734902247807,0.10508389075775133,0.5348920489382216,0.8774088659905789,-0.2555291354148194,0.4319975343764581,-1.1233019736934382,1.5021786211496084,-1.121677412143598,-0.9185504613595277,0.26415962438574575,-0.5292163598641142,-0.34602148462113475,-0.35501889593481645,-1.0906470535032766,-0.061779564060709106
0,-0.38798887510427155,-0.10454423780408993,-0.41561550979477285,-0.44979468161387437,0.02842115778582826,-0.4699808371017998,-0.7767117962375674,-0.8017233268041846,-0.1919387509342545,-0.13704817583898485,-0.6630494541634682,0.12353262303849674,-0.6583357957437981,-0.5072888326887501,-0.4772590662811626,-0.5035765320453189,-0.550045821376011,-0.2915808640690531,-0.17568757522112474,-0.628064737152727,-0.5212215786726229,0.050888983278796734,-0.5785637437228375,-0.528461285571097,-0.11249762252897298,-0.44722647888315314,-0.7031227759129978,-0.4790065685434278,-0.2533734093447119,-0.6403657617031423
1,0.8719255639281915,1.2160678905671998,0.9148929567304805,0.780050795197302,0.7636249257536567,1.4893942088337662,1.0085408568575238,0.7865622801842798,0.42088052359170686,0.29352459899299577,0.6690206459805109,-0.318778101084859,0.4149362631497158,0.6404105731088537,-0.4066516614411659,1.7132875766961388,0.3520261849951816,-0.08526949205104234,-0.6378008478573567,0.9463450393858062,1.458816009076244,1.324834932216965,1.31950692870873,1.4058260142749126,1.1444864456631705,3.0834230470799358,1.8426019999944974,1.145460140799826,0.6663345125205845,2.765818245853076
0,-0.850525031776099,0.7324634491917983,-0.8427939163067476,-0.7856720738483501,-0.049792009019260126,-0.42415857568738075,-0.5087733710681523,-0.6790519088378517,0.7965971026165521,0.38558785676957047,-0.4513750771238049,0.4534529172616558,-0.4313164984939718,-0.4943192358793154,-1.181001738106226,0.28098116890726244,0.08468424260019357,-0.252198567603714,1.0376621956012333,0.3507449894998896,-0.8791594080148946,0.42021941802843216,-0.876755467425633,-0.7797974452078572,-1.0366217980988064,-0.48345456582822904,-0.5550096228805338,-0.7679054523271737,0.4335789048780496,-0.2007509856953987
0,-0.5866240344111913,-1.5228072629915665,-0.6226200748000938,-0.5861915921659457,-0.2311043502492369,-0.9833037738558893,-0.8665263619778769,-0.754819549346469,-0.8084057592371556,-0.5279629319364425,-0.8040455042869917,-0.8852621227592385,-0.8383685282033552,-0.595438126257959,-0.503903369994369,-0.8760878788819503,-0.7802182892521419,-0.8951186090769654,-0.7128035256150698,-0.47803096824110963,-0.6474308710996665,-1.1823818076472967,-0.689864846182763,-0.6108349116155699,-0.21323153740151393,-0.8330238258245745,-0.8907327697541187,-0.6748005987854925,-0.6251358382182055,-0.27494290003423744
0,-1.2443901762303915,-0.039443639926631725,-1.236226051784057,-1.0377221981393654,0.7920660773191431,-0.3978391776022393,-1.0018252315414213,-0.7537886970946511,2.6496458613021967,1.0611905330684375,1.0505393698441627,0.9610226006819002,0.8610613309478493,0.06996813716846272,2.0079883625681623,-0.3701179622747375,-0.8571080845803659,-0.2068197897835704,1.265089670092363,0.16254142043695394,-1.0467487963196573,-0.40792679909740115,-1.055610982341182,-0.8776271034312503,0.32547592039511913,-0.7567541690980992,-1.2047422407947892,-1.0453944275886549,0.4772205813110247,-0.21348541875355795
0,-0.12692552287231976,-0.6881245973484454,-0.17321851419212073,-0.2255922598939072,-0.25527932907990003,-0.6019565239028326,-0.8941230162556257,-0.776209733571691,-0.658848674382606,-0.1767061945735098,-0.7229096698169334,-1.3355489419077695,-0.7384602535966779,-0.5075086563634863,-1.0700948239000045,-1.019095158037791,-0.8220919218651859,-1.0889508171944366,-1.2099986959121676,-0.7928373397861403,-0.08673057195657065,-0.8911476762808446,-0.16847572449883308,-0.1882529409055454,-0.2614086271231636,-0.6220111088813258,-0.7266099749375633,-0.41937078000039013,-0.15315918938750853,-0.33916873632755984
0,-1.1201013194069191,-0.40912203501648214,-1.1049448266613981,-0.9712287042452304,0.6925220468399402,-0.36583933388721124,-0.8921159868536075,-0.7671897763682841,0.35886904938372244,0.889811237822813,-0.5714561121394913,0.0002656999221519981,-0.6059086813462347,-0.5558698648054463,0.2857671813057849,-0.6409439302192228,-0.7738577374628188,-0.6761660060947717,0.7049890281275062,-0.012812908971082235,-1.0550248154952013,-0.4616180076733396,-1.0511470343815594,-0.8869358500844635,0.36051380382904624,-0.7008230874986839,-0.9896666040126966,-0.8953921635492796,0.2493140488277087,0.2228073312390143
0,-0.7398568715908154,-0.1254694299789871,-0.7666590365334185,-0.6987190433714047,-0.07965521816302032,-0.9393749943180992,-0.7330589067436739,-0.6736399345158076,0.3953463871531249,-0.5279629319364425,-0.2894640118924442,-0.4672422334852804,-0.33783796433227875,-0.3707783306775814,0.42864725996785424,-0.935669591829737,-0.6096759944009152,-0.5066438575238059,1.4078367019538172,-0.5324512773677416,-0.7095010149162455,-0.5218172415312098,-0.7574192586383863,-0.6575542816109424,-0.327104658561778,-1.0618327960040006,-0.8696422236912436,-0.782662267349303,0.6550200038157394,-0.7522073042139281
1,0.5370834382393838,0.918465157413106,0.44162208246384227,0.4060959321003731,-1.0167911622458041,-0.7129145618732851,-0.7000683609480015,-0.40432978372837525,-1.0345652534074512,-0.8253980724453768,-0.09257438691176949,-0.05411676615858851,-0.19786746079916134,0.003801211072871948,-1.0031510108205737,-0.90512488987806,-0.6918331216796726,-0.6815142191950029,-0.7188521286600467,-0.2845365357908627,0.6043170292013414,1.3345969701398632,0.49218857352532497,0.4731949816605195,-0.6249266677501604,-0.6302736550266942,-0.6053393350760312,-0.22601086357640857,0.07636370148221379,0.0317908353666316
0,-0.6774286786657833,-1.2252045298374732,-0.729620446373421,-0.6467177212234274,-1.2962254763767092,-1.1539064909401513,-0.8322814228059432,-0.5486490989828846,1.0555862007793093,-0.23619322267529724,0.5651667778588362,0.09271589225941065,0.4208714081758551,-0.055111533756424705,0.3307294438218205,-0.6174909597992879,-0.5550150024614197,1.0799926955447923,1.0485496810821917,-0.6764383452652888,-0.6122577896036051,-1.206786902454541,-0.6714138612829891,-0.6092541810518165,-1.2599883049900933,-1.0758155664038542,-0.9818535153575861,-0.4823534750432922,0.3236665346024074,-0.9448848130938968
1,1.1698783028885715,0.1605081964112747,1.1371244976904669,1.0943320099276999,-0.12302797430038734,0.08821762012839439,0.29980859926988573,0.6463663739370423,-0.06426806874134583,-0.761661970907748,0.14975130537213785,-0.8042322482989354,0.15527366825612385,0.2983649352193552,-0.9082306788422757,-0.6509952032563376,-0.30986873558125716,-0.22788850805720856,-0.8289367040786254,-0.6106804717372751,1.3677797981452615,0.3225990387994535,1.3671223736113718,1.2740984672954785,0.518184279281719,0.02119632951194966,0.509104292109984,1.1956637382977913,0.26224491591896104,-0.014717528845774156
0,0.13981311962554394,1.099816822928882,0.10704015135186194,0.02219546094235587,-0.4707210521884613,-0.3461471223702709,-0.7247799104603493,-0.4986527647697153,-0.46187105042783216,-0.5860336022262822,-0.11925906135969983,-0.1918856802297978,-0.2903568041231647,-0.14457976937405062,-0.7237188756283216,-0.4075310341351095,-0.6852075468991277,-0.5170161495969816,0.03722325196206083,-0.34084643898439154,-0.03293644731553565,0.5585149552694845,-0.12978817551543612,-0.13503501192585393,-0.9139892060800607,-0.493623853391759,-0.8642257879978235,-0.6868190357622783,-0.612204971126954,-0.6359363936829133
0,-1.032134320285283,8.172307039588612e-05,-1.0107021916987375,-0.9058718512723629,0.25097316878576137,-0.3514488716248318,-0.7382019195863452,-0.9511969033177834,1.4787233189043776,0.2850264521213133,-0.18092229555694414,0.5749070915086427,-0.27898110948973115,-0.3782523356186116,0.18451882719560078,-0.18361100703049377,-0.10248824495020084,-0.5157196130878348,0.7932986325841681,-0.1299677411186927,-0.9784716381214209,-0.38514871061064004,-0.9832950253952945,-0.8391626597132554,-0.45849672143900566,-0.6715863857535349,-0.9218413251968596,-1.256249537080109,-0.12083202165937856,-0.46651306690914784
1,0.2703447957415201,1.4997204956046948,0.24819833385052043,0.17535782508311926,0.4294413948591896,-0.12593518011833205,0.43528308390610687,0.4280834096145974,-0.6004849339515613,0.26094836931820853,0.8951191713704066,0.5241501231666182,0.6469015145879916,0.506318131519783,1.1587011817097088,-0.06522934681558487,0.5706701527531642,0.9179256319014216,0.0795634732768988,0.40516529862652156,0.463624703217096,1.2272145529879863,0.4148134755585319,0.2975582523546074,1.4729666028562396,-0.11863137448658848,0.6265402872328113,0.5780073569591877,-0.3988456641212958,0.5777104438598751
0,-0.7143180653942115,-0.7602002592842021,-0.6794125797120908,-0.7009923252139392,0.8844998199069742,0.2359092065054471,-0.22364975664395728,-0.10177464781981495,0.2713234387371561,0.05699284439779671,-0.5754227529358052,-0.8754732788647053,-0.5930492004562663,-0.537404676127607,-0.3853362184706005,-0.303109475360638,-0.1849766509679852,0.20158921059772347,-0.24948053236984236,-0.6851304779730147,-0.7508811107939647,-0.9773790112664418,-0.753848100270688,-0.7111234840492456,0.3999314226922138,-0.23684934241262534,-0.2012636457350374,-0.062468841423945855,-0.18386999872923215,-0.5357219422252284
0,-0.6490522273362234,-0.08129402427642606,-0.6773548802587571,-0.6447285996112098,-0.5439570174695895,-0.6691751305231578,-0.7790951436524638,-0.9017159952305231,-1.01632658452275,-0.31550926014434616,-0.6598040207846658,-0.637459352317998,-0.7033439788586874,-0.5103663641350566,-0.5075669617549349,-0.45834580337830166,-0.37910599203795176,-0.8182988209100076,-0.5301357136567685,-0.32988679339638927,-0.614326794397491,-0.11181164876950059,-0.6559388416896306,-0.5871239531592718,-0.19133286025530932,-0.4211676795016075,-0.5995873679679744,-0.6918393955120749,-0.5911923121036692,-0.2223441547940159
0,-0.6348640016714432,-0.4486473980135106,-0.6489586278027589,-0.6231324221071317,1.85860926102489,-0.6104771923476626,-0.3701629029912779,0.6473972261888602,0.7418810959624484,-0.5732863819187565,0.8511255189021972,1.9507834833513764,0.5712284155047159,0.18691433212811132,2.3776780765889005,-0.5912459690912656,-0.6368408510011495,1.1837156162765492,0.7545875730963165,-0.29965328832603827,-0.8005372258472279,-1.0880154410592844,-0.827354443339142,-0.7169194961163408,0.15466623865472273,-1.0842052286437667,-0.9618174965978548,-0.3825548085018824,-1.1003452038217156,-1.3075393197501584
0,-0.7909344839840233,0.4581109295653684,-0.8020514671307497,-0.7342390721610066,-0.6235922418529516,-0.7307132915135965,-0.4700126157416779,-0.7713131853755558,-1.184122338262001,0.35301162709478323,-0.6158103683164565,-0.4182980140126139,-0.6276708797754119,-0.5259738450413256,0.6900944901536915,-0.5532744931732759,-0.24725705390510758,-0.8688637447667393,-0.5882023028885466,-0.49806066535021726,-0.6743279334201842,0.5650229805514163,-0.6925432149585368,-0.6366535108235388,1.6437762845966348,-0.22032425012188905,0.19082877879750476,-0.4841790604068545,-0.11598294650015961,0.24218581632751626
0,-1.3712329136735248,-1.2531047860706692,-1.3172994102453854,-1.1283693116104294,2.8967112931651506,0.34383767347329325,-0.6959288628063391,-0.6367869665133169,1.4057686433655727,2.005901193637291,-0.18524954006201383,-0.15744345171199567,-0.2364459034690666,-0.4551906217762752,2.8039869360002023,-0.004363304535277811,-0.32875162370581024,0.6488943062534267,2.3502090563612117,0.04009572490203215,-1.1791651031283592,-1.2751211679148262,-1.1731616119445794,-0.9729978474443605,2.3051163344120136,-0.2832467169212312,-0.8255438091961411,-0.6387452878551356,1.2611543987181753,0.32523646670681294
